stationName,Month,Monthly_Mean_GWL
Sultanpur IMS,2021-04-30,
Sultanpur IMS,2021-05-31,
Sultanpur IMS,2021-06-30,
Sultanpur IMS,2021-07-31,
Sultanpur IMS,2021-08-31,63.61
Sultanpur IMS,2021-09-30,
Sultanpur IMS,2021-10-31,
Sultanpur IMS,2021-11-30,
Sultanpur IMS,2021-12-31,
Sultanpur IMS,2022-01-31,63.88
Sultanpur IMS,2022-02-28,
Sultanpur IMS,2022-03-31,
Sultanpur IMS,2022-04-30,
Sultanpur IMS,2022-05-31,64.37
Sultanpur IMS,2022-06-30,
Sultanpur IMS,2022-07-31,
Sultanpur IMS,2022-08-31,62.07
Sultanpur IMS,2022-09-30,
Sultanpur IMS,2022-10-31,
Sultanpur IMS,2022-11-30,64.74
Sundar Nursery Pz,2020-01-31,7.19
Sundar Nursery Pz,2020-02-29,
Sundar Nursery Pz,2020-03-31,
Sundar Nursery Pz,2020-04-30,
Sundar Nursery Pz,2020-05-31,
Sundar Nursery Pz,2020-06-30,
Sundar Nursery Pz,2020-07-31,
Sundar Nursery Pz,2020-08-31,6.84
Sundar Nursery Pz,2020-09-30,
Sundar Nursery Pz,2020-10-31,
Sundar Nursery Pz,2020-11-30,7.3
Sundar Nursery Pz,2020-12-31,
Sundar Nursery Pz,2021-01-31,6.19
Sundar Nursery Pz,2021-02-28,
Sundar Nursery Pz,2021-03-31,
Sundar Nursery Pz,2021-04-30,
Sundar Nursery Pz,2021-05-31,
Sundar Nursery Pz,2021-06-30,
Sundar Nursery Pz,2021-07-31,
Sundar Nursery Pz,2021-08-31,5.53
Sundar Nursery Pz,2021-09-30,
Sundar Nursery Pz,2021-10-31,
Sundar Nursery Pz,2021-11-30,
Sundar Nursery Pz,2021-12-31,
Sundar Nursery Pz,2022-01-31,4.4
Sundar Nursery Pz,2022-02-28,
Sundar Nursery Pz,2022-03-31,
Sundar Nursery Pz,2022-04-30,
Sundar Nursery Pz,2022-05-31,5.33
Sundar Nursery Pz,2022-06-30,
Sundar Nursery Pz,2022-07-31,
Sundar Nursery Pz,2022-08-31,5.41
Sundar Nursery Pz,2022-09-30,
Sundar Nursery Pz,2022-10-31,
Sundar Nursery Pz,2022-11-30,5.14
Surheda TW,2020-01-31,13.15
Surheda TW,2020-02-29,
Surheda TW,2020-03-31,
Surheda TW,2020-04-30,
Surheda TW,2020-05-31,
Surheda TW,2020-06-30,
Surheda TW,2020-07-31,
Surheda TW,2020-08-31,
Surheda TW,2020-09-30,
Surheda TW,2020-10-31,
Surheda TW,2020-11-30,
Surheda TW,2020-12-31,
Surheda TW,2021-01-31,10.85
Surheda TW,2021-02-28,
Surheda TW,2021-03-31,
Surheda TW,2021-04-30,
Surheda TW,2021-05-31,
Surheda TW,2021-06-30,
Surheda TW,2021-07-31,
Surheda TW,2021-08-31,12.76
Surheda TW,2021-09-30,
Surheda TW,2021-10-31,
Surheda TW,2021-11-30,12.17
Surheda TW,2021-12-31,
Surheda TW,2022-01-31,11.3
Surheda TW,2022-02-28,
Surheda TW,2022-03-31,
Surheda TW,2022-04-30,
Surheda TW,2022-05-31,10.93
Surheda TW,2022-06-30,
Surheda TW,2022-07-31,
Surheda TW,2022-08-31,10.84
Surheda TW,2022-09-30,
Surheda TW,2022-10-31,
Surheda TW,2022-11-30,10.8
Surheda_2,2023-09-30,10.495882352941177
Surheda_2,2023-10-31,6.126022727272727
Surheda_2,2023-11-30,0.0
Surheda_2,2023-12-31,0.0
Tagore Garden Pz,2021-01-31,15.68
Tagore Garden Pz,2021-02-28,
Tagore Garden Pz,2021-03-31,
Tagore Garden Pz,2021-04-30,
Tagore Garden Pz,2021-05-31,
Tagore Garden Pz,2021-06-30,
Tagore Garden Pz,2021-07-31,
Tagore Garden Pz,2021-08-31,9.18
Tagore Garden Pz,2021-09-30,
Tagore Garden Pz,2021-10-31,
Tagore Garden Pz,2021-11-30,
Tagore Garden Pz,2021-12-31,
Tagore Garden Pz,2022-01-31,13.43
Tagore Garden Pz,2022-02-28,
Tagore Garden Pz,2022-03-31,
Tagore Garden Pz,2022-04-30,
Tagore Garden Pz,2022-05-31,14.0
Tagore Garden Pz,2022-06-30,
Tagore Garden Pz,2022-07-31,
Tagore Garden Pz,2022-08-31,14.61
Tagore Garden Pz,2022-09-30,
Tagore Garden Pz,2022-10-31,
Tagore Garden Pz,2022-11-30,14.26
Tiggipur Deep Pz,2020-01-31,9.54
Tiggipur Deep Pz,2020-02-29,
Tiggipur Deep Pz,2020-03-31,
Tiggipur Deep Pz,2020-04-30,
Tiggipur Deep Pz,2020-05-31,
Tiggipur Deep Pz,2020-06-30,
Tiggipur Deep Pz,2020-07-31,
Tiggipur Deep Pz,2020-08-31,9.86
Tiggipur Deep Pz,2020-09-30,
Tiggipur Deep Pz,2020-10-31,
Tiggipur Deep Pz,2020-11-30,10.28
Tiggipur Deep Pz,2020-12-31,
Tiggipur Deep Pz,2021-01-31,8.97
Tiggipur Deep Pz,2021-02-28,
Tiggipur Deep Pz,2021-03-31,
Tiggipur Deep Pz,2021-04-30,
Tiggipur Deep Pz,2021-05-31,
Tiggipur Deep Pz,2021-06-30,
Tiggipur Deep Pz,2021-07-31,
Tiggipur Deep Pz,2021-08-31,
Tiggipur Deep Pz,2021-09-30,
Tiggipur Deep Pz,2021-10-31,
Tiggipur Deep Pz,2021-11-30,
Tiggipur Deep Pz,2021-12-31,
Tiggipur Deep Pz,2022-01-31,7.89
Tiggipur Deep Pz,2022-02-28,
Tiggipur Deep Pz,2022-03-31,
Tiggipur Deep Pz,2022-04-30,
Tiggipur Deep Pz,2022-05-31,8.41
Tiggipur Deep Pz,2022-06-30,
Tiggipur Deep Pz,2022-07-31,
Tiggipur Deep Pz,2022-08-31,9.05
Tiggipur Deep Pz,2022-09-30,
Tiggipur Deep Pz,2022-10-31,
Tiggipur Deep Pz,2022-11-30,8.62
Tiggipur Deep Pz_1,2023-09-30,9.348047244094488
Tiggipur Deep Pz_1,2023-10-31,5.6334
Tiggipur Deep Pz_1,2023-11-30,5.759552631578948
Tiggipur Deep Pz_1,2023-12-31,5.929385245901639
Tiggipur Shallow Pz,2020-01-31,7.94
Tiggipur Shallow Pz,2020-02-29,
Tiggipur Shallow Pz,2020-03-31,
Tiggipur Shallow Pz,2020-04-30,
Tiggipur Shallow Pz,2020-05-31,
Tiggipur Shallow Pz,2020-06-30,
Tiggipur Shallow Pz,2020-07-31,
Tiggipur Shallow Pz,2020-08-31,7.96
Tiggipur Shallow Pz,2020-09-30,
Tiggipur Shallow Pz,2020-10-31,
Tiggipur Shallow Pz,2020-11-30,8.97
Tiggipur Shallow Pz,2020-12-31,
Tiggipur Shallow Pz,2021-01-31,7.59
Tiggipur Shallow Pz,2021-02-28,
Tiggipur Shallow Pz,2021-03-31,
Tiggipur Shallow Pz,2021-04-30,
Tiggipur Shallow Pz,2021-05-31,
Tiggipur Shallow Pz,2021-06-30,
Tiggipur Shallow Pz,2021-07-31,
Tiggipur Shallow Pz,2021-08-31,7.58
Tiggipur Shallow Pz,2021-09-30,
Tiggipur Shallow Pz,2021-10-31,
Tiggipur Shallow Pz,2021-11-30,
Tiggipur Shallow Pz,2021-12-31,
Tiggipur Shallow Pz,2022-01-31,6.54
Tiggipur Shallow Pz,2022-02-28,
Tiggipur Shallow Pz,2022-03-31,
Tiggipur Shallow Pz,2022-04-30,
Tiggipur Shallow Pz,2022-05-31,7.05
Tiggipur Shallow Pz,2022-06-30,
Tiggipur Shallow Pz,2022-07-31,
Tiggipur Shallow Pz,2022-08-31,7.32
Tiggipur Shallow Pz,2022-09-30,
Tiggipur Shallow Pz,2022-10-31,
Tiggipur Shallow Pz,2022-11-30,6.47
Tiggipur Shallow Pz_1,2023-09-30,9.286182539682539
Tiggipur Shallow Pz_1,2023-10-31,5.556018691588785
Tiggipur Shallow Pz_1,2023-11-30,5.54679674796748
Tiggipur Shallow Pz_1,2023-12-31,5.692823529411765
Tikri Kalan Pz_1,2023-09-30,9.318025423728814
Tikri Kalan Pz_1,2023-10-31,9.1911875
Tikri Kalan Pz_1,2023-11-30,9.165889908256881
Tikri Kalan Pz_1,2023-12-31,9.124991666666666
Ujwah Pz,2023-09-30,11.844788617886179
Ujwah Pz,2023-10-31,9.274586206896553
Ujwah Pz,2023-11-30,9.48781308411215
Ujwah Pz,2023-12-31,9.55632894736842
Ushmanpur Pz,2020-01-31,2.65
Ushmanpur Pz,2020-02-29,
Ushmanpur Pz,2020-03-31,
Ushmanpur Pz,2020-04-30,
Ushmanpur Pz,2020-05-31,
Ushmanpur Pz,2020-06-30,
Ushmanpur Pz,2020-07-31,
Ushmanpur Pz,2020-08-31,4.26
Ushmanpur Pz,2020-09-30,
Ushmanpur Pz,2020-10-31,
Ushmanpur Pz,2020-11-30,5.4
Ushmanpur Pz,2020-12-31,
Ushmanpur Pz,2021-01-31,4.81
Ushmanpur Pz,2021-02-28,
Ushmanpur Pz,2021-03-31,
Ushmanpur Pz,2021-04-30,
Ushmanpur Pz,2021-05-31,
Ushmanpur Pz,2021-06-30,
Ushmanpur Pz,2021-07-31,
Ushmanpur Pz,2021-08-31,4.91
Ushmanpur Pz,2021-09-30,
Ushmanpur Pz,2021-10-31,
Ushmanpur Pz,2021-11-30,
Ushmanpur Pz,2021-12-31,
Ushmanpur Pz,2022-01-31,4.63
Ushmanpur Pz,2022-02-28,
Ushmanpur Pz,2022-03-31,
Ushmanpur Pz,2022-04-30,
Ushmanpur Pz,2022-05-31,5.3
Ushmanpur Pz,2022-06-30,
Ushmanpur Pz,2022-07-31,
Ushmanpur Pz,2022-08-31,4.01
Ushmanpur Pz,2022-09-30,
Ushmanpur Pz,2022-10-31,
Ushmanpur Pz,2022-11-30,1.69
Vikashpuri Pz,2020-01-31,12.35
Vikashpuri Pz,2020-02-29,
Vikashpuri Pz,2020-03-31,
Vikashpuri Pz,2020-04-30,
Vikashpuri Pz,2020-05-31,
Vikashpuri Pz,2020-06-30,
Vikashpuri Pz,2020-07-31,
Vikashpuri Pz,2020-08-31,11.53
Vikashpuri Pz,2020-09-30,
Vikashpuri Pz,2020-10-31,
Vikashpuri Pz,2020-11-30,12.47
Vikashpuri Pz,2020-12-31,
Vikashpuri Pz,2021-01-31,10.87
Vikashpuri Pz,2021-02-28,
Vikashpuri Pz,2021-03-31,
Vikashpuri Pz,2021-04-30,
Vikashpuri Pz,2021-05-31,
Vikashpuri Pz,2021-06-30,
Vikashpuri Pz,2021-07-31,
Vikashpuri Pz,2021-08-31,9.58
Vikashpuri Pz,2021-09-30,
Vikashpuri Pz,2021-10-31,
Vikashpuri Pz,2021-11-30,
Vikashpuri Pz,2021-12-31,
Vikashpuri Pz,2022-01-31,7.11
Vikashpuri Pz,2022-02-28,
Vikashpuri Pz,2022-03-31,
Vikashpuri Pz,2022-04-30,
Vikashpuri Pz,2022-05-31,8.79
Vikashpuri Pz,2022-06-30,
Vikashpuri Pz,2022-07-31,
Vikashpuri Pz,2022-08-31,7.72
Vikashpuri Pz,2022-09-30,
Vikashpuri Pz,2022-10-31,
Vikashpuri Pz,2022-11-30,7.67
gazipur crossing pz,2023-09-30,14.943708333333332
gazipur crossing pz,2023-10-31,14.876455284552847
gazipur crossing pz,2023-11-30,22.232712
gazipur crossing pz,2023-12-31,43.80690082644628
vivek vihar(Pz)_1,2023-10-31,0.0
vivek vihar(Pz)_1,2023-11-30,0.0
vivek vihar(Pz)_1,2023-12-31,0.0
